id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28948638,Joli petit Studio au coeur du Centre Historique,100868429,Isabella,Bordeaux,Centre ville (Bordeaux),44.83907,-0.56998,Entire home/apt,55,365,27,2020-08-28,0.70,1,0,0,
28957642,Appartement calme et chaleureux,30057709,Anne-Sophie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83363,-0.5808,Entire home/apt,60,2,3,2021-06-21,0.08,1,0,2,330630057400C
28959555,Logement type studio cosy indépendant au calme,90549650,Caroline,Ambars-et-Lagrave,Ambars-et-Lagrave,44.92158,-0.46606,Entire home/apt,30,1,52,2021-06-10,1.34,1,313,2,
28980074,Lilas,192055400,Valérie,Pessac,Le Vallon-Les Echoppes,44.81476,-0.62616,Entire home/apt,60,2,42,2021-11-02,1.23,3,335,18,
28988175,Villa Cristina 50 m2 jardin et wifi fibre optique,215679858,Didier,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89702,-0.76733,Entire home/apt,60,7,58,2021-08-26,1.51,2,0,13,
28998400,Cute&Cosy T2 Gambetta,218562389,Solène,Bordeaux,Centre ville (Bordeaux),44.83857,-0.57974,Entire home/apt,40,365,6,2019-02-08,0.16,1,0,0,
29020121,Le TEEN,218476326,Marc,Bordeaux,Bordeaux Sud,44.83232,-0.56291,Entire home/apt,65,2,98,2021-09-14,2.54,1,196,29,33063005771C6
29025666,ATELIER d'ARTISTE,45367152,Sébastien,Le Bouscat,Le Bouscat,44.86566,-0.59503,Entire home/apt,75,3,6,2020-08-02,0.17,1,69,0,
29041073,Appartement T1 Place de la Victoire,62260237,Eugenie,Bordeaux,Nansouty - Saint Gens,44.82658,-0.57849,Entire home/apt,70,3,89,2021-10-10,2.35,2,132,24,330630015968A
29053953,"Studio Talence, proche tramway, avec parking",218944511,Emmanuelle,Talence,Talence,44.81239,-0.58818,Entire home/apt,50,2,56,2019-10-20,1.45,1,0,0,
29090988,Appartement centre Bordeaux + parking,150262507,Jean,Bordeaux,Centre ville (Bordeaux),44.84538,-0.57931,Entire home/apt,68,365,3,2018-11-14,0.08,1,0,0,
29096447,Chambre privée à 2 mn du centre-ville Bordeaux,219283964,Anna Flo,Talence,Talence,44.8191,-0.5798,Private room,45,1,8,2019-09-20,0.23,2,0,0,
29098417,Charmant Duplex T2 aux Chartrons,18599274,Geoffrey,Bordeaux,Bordeaux Maritime,44.86031,-0.56088,Entire home/apt,45,365,6,2018-11-12,0.16,1,0,0,
29108305,Studio cozy à Bordeaux,124571280,Mathieu,Bordeaux,Bordeaux Maritime,44.86511,-0.54934,Entire home/apt,80,365,10,2019-09-21,0.33,1,179,0,
29121954,Charmant appartement T3 dans le vieux Bordeaux,119488,Sarah,Bordeaux,Bordeaux Sud,44.83335,-0.5656,Entire home/apt,55,4,2,2021-08-12,0.05,1,39,1,3306300595158
29142539,Bordeaux : appartement dans bâtiment  XVIème s,219597902,Germain,Bordeaux,Bordeaux Sud,44.83571,-0.56745,Entire home/apt,40,3,2,2021-11-21,2,1,43,2,330630068445B
29143212,CHAMBRE LIT QUEEN SIZE BORDEAUX CAUDERAN,7839868,Stefan,Bordeaux,Caudran,44.83965,-0.60471,Private room,38,2,76,2021-06-26,2.00,3,69,1,
29143264,"A ""boat cabin"" in the heart of Bordeaux",402191311,GuestReady,Bordeaux,Centre ville (Bordeaux),44.84092,-0.57199,Entire home/apt,59,2,68,2021-12-02,1.85,35,352,29,330630015750C
29144429,Talence : La chaumière,214626381,Laurie,Talence,Talence,44.81543,-0.57748,Entire home/apt,150,15,3,2018-11-06,0.08,1,89,0,
29146189,CHAMBRE LIT DOUBLE BORDEAUX CAUDERAN,7839868,Stefan,Bordeaux,Caudran,44.83836,-0.60319,Private room,38,2,67,2021-06-27,1.76,3,69,7,
29146387,MAISON 4 Chambres Bordeaux CAUDERAN,7839868,Stefan,Bordeaux,Caudran,44.84054,-0.60387,Entire home/apt,140,7,9,2021-07-19,0.25,3,69,2,3306300227635
29160256,"Terrasse privée | Appartement climatisé 4p proche du centre, Wi-Fi gratuit",218765540,Leavetown,Bordeaux,Bordeaux Maritime,44.86378,-0.55057,Entire home/apt,202,1,2,2020-01-01,0.08,16,204,0,Exempt - hotel-type listing
29160283,Studio centre historique Bordeaux | Climatisation et Wi-Fi gratuit,218765540,Leavetown,Bordeaux,Bordeaux Maritime,44.86537,-0.55234,Entire home/apt,92,1,1,2019-07-14,0.03,16,201,0,Exempt - hotel-type listing
29160319,"Studio Cosy Près du Cité du Vin, Climatisation + Wi-Fi Gratuit!",218765540,Leavetown,Bordeaux,Bordeaux Maritime,44.86572,-0.55009,Entire home/apt,92,1,3,2019-10-27,0.08,16,199,0,Exempt - hotel-type listing
29160342,"Studio confort proche du centre, avec climatisation et Wi-Fi gratuit",218765540,Leavetown,Bordeaux,Bordeaux Maritime,44.86563,-0.55079,Entire home/apt,102,1,20,2021-11-01,0.56,16,184,6,Exempt - hotel-type listing
29174907,Joli Appartement Chartrons,219836052,Beatrice,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85186,-0.57535,Private room,50,2,42,2021-11-01,1.09,1,68,24,330630045666C
29179526,Un petit coin dans ma maison,198519963,Monique,Pessac,Cap de Bos,44.79181,-0.68525,Entire home/apt,51,1,161,2021-12-02,4.36,1,4,46,13566*02
29180569,Cozy house!,103516157,Soraya,Eysines,Eysines,44.8702,-0.63309,Private room,25,1,2,2019-01-31,0.06,2,0,0,
29195171,Appartement 40m2,184400652,Morgane,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83203,-0.58743,Entire home/apt,50,365,7,2019-04-29,0.18,1,0,0,
29199389,Échoppe bordelaise centre avec piscine,49723178,Alexandra,Bordeaux,La Bastide,44.83958,-0.55073,Entire home/apt,250,2,15,2021-11-14,0.39,1,0,3,33063002562EF
29205684,VillaSaigon. Mekong Room. 10'walk to citycentre,10066787,Josephine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83348,-0.58885,Private room,117,2,3,2019-08-27,0.10,4,0,0,330630034274A
29205812,appartement spacieux avec vue exceptionnelle,113187345,Thierry,Bassens,Bassens,44.89797,-0.51466,Entire home/apt,50,4,1,2018-10-26,0.03,1,0,0,
29208815,"Bel appartement cosy, calme, parking privé et wifi",33722264,Elo,Le Bouscat,Le Bouscat,44.86713,-0.5918,Entire home/apt,75,2,41,2021-08-16,1.33,1,1,15,530930759
29227132,Joli appartement proche du tram et de Bordeaux,66416706,Sabine,Talence,Talence,44.81086,-0.57842,Entire home/apt,75,2,5,2019-02-22,0.13,1,0,0,
29253302,Au calme à deux pas de la gare. Sdb privée.,150058716,Nicolas,Bordeaux,Bordeaux Sud,44.82623,-0.55765,Private room,40,3,40,2020-11-03,1.06,1,0,0,
29275112,Appartement lumineux et calme,220553289,Demba,Talence,Talence,44.79519,-0.59304,Entire home/apt,45,5,7,2019-11-07,0.19,1,159,0,
29296487,2 pièce à Gradignan,220695148,Nicolas,Gradignan,Gradignan,44.77497,-0.59609,Entire home/apt,18,5,7,2021-10-16,0.19,1,0,2,
29303640,Chambre bordeaux,220703121,Nabil,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.8721,-0.48233,Private room,45,1,1,2018-10-19,0.03,1,89,0,
29306243,Duplex - 2 chambres,109673530,Fabienne,Cenon,Gambetta-Mairie-Lissandre,44.85221,-0.53308,Entire home/apt,63,4,5,2021-12-06,3.66,1,242,5,
29322647,Charmant T3 merignac,220893684,Yann,Merignac,Capeyron,44.8612,-0.65132,Entire home/apt,70,2,36,2021-09-19,0.95,1,34,14,
29327725,Chambre privée dans appartement,19646159,Caro,Lormont,Lormont,44.87093,-0.52144,Private room,20,1,0,,,1,0,0,
29354015,"Le Lavoir - Maison 120m² avec cour, Jardin public",9382960,Kareen,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85157,-0.58379,Entire home/apt,71,90,0,,,82,108,0,"Available with a mobility lease only (""bail mobilité"")"
29354020,"Le Lavoir - Maison 120m² avec cour, Jardin public",72691486,Arnaud,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85177,-0.58259,Entire home/apt,71,90,0,,,83,108,0,"Available with a mobility lease only (""bail mobilité"")"
29354835,Douane - 73m2 avec superbe vue des quais,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.83911,-0.56881,Entire home/apt,100,90,0,,,82,165,0,"Available with a mobility lease only (""bail mobilité"")"
29354837,Douane - 73m² avec superbe vue des quais,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84128,-0.5686,Entire home/apt,100,90,0,,,83,165,0,"Available with a mobility lease only (""bail mobilité"")"
29358973,Appartement cosy Bordeaux,9126390,Julianne,Talence,Talence,44.8202,-0.58351,Private room,68,1,0,,,1,0,0,
29386621,Chambre d’hôte dans une maison avec jardin.,41307610,Daqoune,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.86049,-0.73347,Private room,34,2,23,2020-12-04,0.61,1,335,0,
29401203,Chambre au centre de Bordeaux,105359828,Chloé,Bordeaux,Bordeaux Sud,44.83277,-0.5757,Private room,45,1,6,2019-03-15,0.16,1,0,0,
29415460,Panorama,221582042,Hiba,Bordeaux,Bordeaux Maritime,44.86118,-0.55838,Entire home/apt,85,365,1,2018-11-02,0.03,1,0,0,
29428422,Lovely flat at 15 mn from city,29690507,Alexandre,Merignac,Arlac,44.82491,-0.61754,Entire home/apt,60,2,9,2019-10-22,0.24,1,0,0,
29446074,Quai Chartrons Terrasse Vue Garonne+option Parking,8226133,Ségolène,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85395,-0.56677,Entire home/apt,279,2,34,2021-12-05,0.92,1,60,13,3306300253135
29453398,Chambre privée,97124735,Nawel,Pessac,Brivazac-Candau,44.80233,-0.61775,Private room,9,1,3,2019-06-02,0.08,1,0,0,
29474670,Maison familiale 4 chambres Eysines,30155814,Olivier Et Marie,Eysines,Eysines,44.8857,-0.6377,Entire home/apt,290,4,3,2020-01-02,0.12,2,13,0,
29474932,Chambre privée avec salle de bain sur une péniche,60268931,Benjamine,Bordeaux,Bordeaux Maritime,44.86876,-0.55374,Private room,30,1,3,2018-10-31,0.08,1,0,0,
29476083,Chambre Eysines,30155814,Olivier Et Marie,Eysines,Eysines,44.88547,-0.63942,Private room,27,1,21,2021-12-01,0.62,2,68,12,
29477965,Tu le veux mon T2 Atypique avec son petit jardin ?,37070926,Pierre-Antoine,Bgles,Bgles,44.81652,-0.53971,Entire home/apt,45,2,0,,,1,0,0,
29488541,"Bordeaux, Appartement cosy et végétal 41m2",14592513,Sebastian,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82991,-0.60757,Entire home/apt,66,3,85,2021-12-05,2.28,1,87,28,33063002559DD
29497096,Maison individuelle à Talence proche bordeaux,117682211,Zen,Talence,Talence,44.80306,-0.57551,Private room,30,1,9,2019-05-23,0.24,1,0,0,
29498763,Cosy Home by Hannah,222157986,Hannah,Bordeaux,Caudran,44.85423,-0.62617,Entire home/apt,85,2,22,2021-08-18,0.58,1,0,3,3306300615786
29504306,Appartement T1 Bis Grand Théâtre,126473970,Salomé,Bordeaux,Centre ville (Bordeaux),44.84229,-0.57269,Entire home/apt,55,365,1,2018-11-02,0.03,1,0,0,
29505023,Studio 30m2 plein cœur de Bordeaux - 300m Victoire,28040742,Peurdy,Bordeaux,Bordeaux Sud,44.83457,-0.57364,Entire home/apt,45,365,2,2018-11-01,0.05,1,0,0,
29515302,Appartement chaleureux au 4ème étage,47872083,Man,Bordeaux,Bordeaux Sud,44.83261,-0.56175,Entire home/apt,40,365,7,2019-04-17,0.18,1,0,0,
29530285,Une chambre à Bordeaux près des Bassins de Lumière,91089983,Catherine,Bordeaux,Bordeaux Maritime,44.86504,-0.54995,Private room,58,1,4,2021-11-27,0.27,1,355,3,
29532271,Grande maison lumineuse avec piscine dans Bordeaux,5365317,Astrid,Bordeaux,Centre ville (Bordeaux),44.84998,-0.59205,Entire home/apt,220,4,11,2021-08-21,0.30,1,28,5,3306300384706
29535395,Joli appartement avec jardin,39116864,Charles Et Camille,Bordeaux,Centre ville (Bordeaux),44.8472,-0.58282,Entire home/apt,110,365,0,,,1,0,0,
29540198,Logement 4 personnes T2 - 75m2,25120823,Lydie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.81982,-0.59928,Entire home/apt,49,1,16,2019-07-02,0.42,1,0,0,3306300288277
29541622,"Chambre privée à 1 lit simple, Merignac centre",46630054,David,Bordeaux,Caudran,44.8583,-0.636,Private room,30,1,46,2019-08-01,1.22,1,159,0,
29552530,"Appartement Bdx proche gare, capucins, nansouty",22202339,Véronique,Bordeaux,Bordeaux Sud,44.81956,-0.56475,Entire home/apt,60,365,5,2019-04-22,0.14,1,0,0,
29558721,Auberge Mérignacaise,4356985,Nicolas,Merignac,Centre ville (Merignac),44.84564,-0.6554,Private room,21,2,126,2021-12-10,3.33,1,250,29,
29560923,Grand Appartement sous les toits,49538741,Lucie,Bordeaux,Centre ville (Bordeaux),44.8435,-0.59248,Entire home/apt,140,2,43,2021-12-05,1.14,6,75,14,33063002498C3
29567461,Appartement ensoleillé pas loin de Bordeaux,219591272,Marie,Ambs,Ambs,45.0038,-0.52535,Entire home/apt,35,1,6,2019-07-26,0.16,1,0,0,
29592587,Maison Bordeaux bastide,18990562,Camille,Bordeaux,La Bastide,44.85229,-0.54346,Entire home/apt,150,3,55,2021-11-07,1.46,1,299,8,3306300268061
29601193,Mi casa es tu casa,107556828,Mehdi,Lormont,Lormont,44.87128,-0.51559,Private room,40,1,0,,,1,0,0,
29602599,Chambre sdb et WC indépendante proche Bordeaux,139052479,Roselyne,Bordeaux,La Bastide,44.85181,-0.54467,Private room,40,2,54,2021-12-10,1.44,1,87,21,
29607220,Chambre privée dans maison calme proche Bordeaux,14850111,Anaïs,Merignac,Arlac,44.81511,-0.63242,Private room,30,200,3,2019-07-16,0.08,2,0,0,
29608829,Grand studio lumineux avec terrasse,56713889,Allan,Bordeaux,Centre ville (Bordeaux),44.84335,-0.57887,Entire home/apt,65,365,11,2019-08-24,0.29,1,0,0,
29610843,Appartement proche Arena avec Piscine et Parking,115275141,Andy,Floirac,Floirac,44.82829,-0.5203,Entire home/apt,60,3,8,2019-03-24,0.21,1,354,0,
29619704,Chambre et salle de bain terrasse,103297981,Sylvie,Bordeaux,Caudran,44.84855,-0.62041,Private room,80,1,0,,,1,0,0,
29625162,Super Appart cosy à 2 pieds du jardin public !!,249581,Victoire,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8512,-0.57661,Entire home/apt,63,5,3,2020-12-31,0.11,2,22,1,330630056607F
29627195,Maison Archictecte avec piscine (proche Bordeaux),129456789,Sébastien,Bruges,Bruges,44.88637,-0.60632,Entire home/apt,160,14,6,2021-07-31,0.19,1,101,1,
29628072,L'ECHOPPE 3B,32504042,Isabelle,Talence,Talence,44.82251,-0.58564,Entire home/apt,130,7,5,2019-06-05,0.13,3,163,0,
29630364,T2 54m2 plein centre-ville dans résidence moderne,223039412,Jean-Jacques,Merignac,Centre ville (Merignac),44.84142,-0.64843,Entire home/apt,55,6,39,2020-09-26,1.04,1,39,0,
29668633,Studio indépendant au fond du jardin vue piscine,35859039,Alix,Bordeaux,Caudran,44.86057,-0.63522,Entire home/apt,55,2,36,2021-11-04,0.95,1,341,2,330630055073B
29683152,Appartement ENTIER quartier Chartrons CALME,4360138,François,Bordeaux,Bordeaux Maritime,44.86003,-0.56622,Entire home/apt,80,3,17,2021-12-05,0.49,1,41,3,330630068958E
29696204,Chambre privée dans une maison en colocation,171342269,Can,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83222,-0.59118,Private room,20,1,7,2018-12-03,0.19,1,0,0,
29725063,.,37042278,Yousri,Bordeaux,Centre ville (Bordeaux),44.83771,-0.57263,Entire home/apt,55,365,7,2020-08-27,0.32,1,69,0,
29731156,Studio chaleureux et localisation pratique,218298353,Sophie,Bordeaux,Nansouty - Saint Gens,44.82508,-0.58856,Entire home/apt,59,4,38,2021-10-30,1.02,1,206,13,123kk
29731847,“La casa de Gunda”: Chartrons/Jardin public/garage,3754849,Liza,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85252,-0.57523,Entire home/apt,85,365,1,2018-12-22,0.03,1,363,0,
29732487,Appartement Hypercentre - Cours de l’intendance,219080195,Albane,Bordeaux,Centre ville (Bordeaux),44.84188,-0.57669,Entire home/apt,275,365,4,2018-12-28,0.11,1,0,0,
29750730,Double room with a private bath room,6671646,Marie,Le Bouscat,Le Bouscat,44.8618,-0.60173,Private room,45,2,4,2021-10-12,0.11,1,365,1,
29756378,Maison de Ville Bordeaux centre Chartrons 200 m2,16340054,Virginie,Bordeaux,Bordeaux Maritime,44.86121,-0.56786,Entire home/apt,250,3,1,2019-06-10,0.03,1,0,0,33063003117FE
29761757,"""El Patio"" T2 - Gare Saint Jean - Place de Parking",28058042,Julien & Lamia,Bordeaux,Bordeaux Sud,44.82643,-0.5593,Entire home/apt,79,1,184,2021-10-31,4.87,5,304,37,330630025670E
29772900,Petit loft en centre ville dans quartier calme.,30572191,Christine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83155,-0.58297,Entire home/apt,80,365,0,,,1,0,0,
29774302,Studio proche centre de Bordeaux,16332321,Célia,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82606,-0.59416,Entire home/apt,40,365,5,2019-05-13,0.13,1,0,0,
29785261,"Bel appartement T3 (84m2), Chartrons",224091251,Guillaume,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85333,-0.57367,Entire home/apt,59,365,1,2018-12-31,0.03,1,0,0,
29792257,Sous la végétation votre logement...,5113919,Gilles,Bordeaux,La Bastide,44.85108,-0.53872,Entire home/apt,64,3,75,2021-12-05,2.00,1,36,16,
29798058,"Bordeaux, tram D station Calypso.ch+SDB+wc privées",29174473,Bertrand,Le Bouscat,Le Bouscat,44.86182,-0.60389,Private room,34,2,19,2021-12-09,0.83,2,129,11,
29826296,Studio lumineux de 33 m2 dans le centre ville,54971379,Gabriel,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83427,-0.58615,Entire home/apt,33,365,3,2019-01-01,0.08,1,0,0,
29843298,Historical city Apartment,18747853,David,Bordeaux,Centre ville (Bordeaux),44.83665,-0.56989,Entire home/apt,100,3,62,2021-11-21,1.64,1,27,16,33063003299F1
29845265,loue maison complete semaine Vinexpo,8755677,Jean Marc,Le Bouscat,Le Bouscat,44.86478,-0.61789,Entire home/apt,350,5,0,,,1,0,0,
29880290,HAPPY HOME,14217476,Nauté,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85411,-0.57477,Entire home/apt,120,6,9,2019-09-29,0.25,1,362,0,3306300635584
29895039,Chambre dans appartement avec vue,9248698,Joel,Bordeaux,Caudran,44.84958,-0.61741,Private room,40,2,0,,,1,128,0,
29901798,Maison à Bordeaux 2,224840208,Hanaa,Villenave-d'Ornon,Villenave-d'Ornon,44.76511,-0.55936,Private room,41,1,28,2021-11-07,0.92,2,365,7,
29903580,Un écrin de verdure,71679030,Brigitte,Merignac,Centre ville (Merignac),44.83812,-0.64918,Entire home/apt,80,7,1,2019-08-14,0.04,3,0,0,
29917924,LE SECRET DE BACCHUS  - View of le Pont de Pierre,164626639,Agence Cocoonr Bordeaux,Bordeaux,Bordeaux Sud,44.8357,-0.5652,Entire home/apt,158,1,66,2021-12-03,1.79,31,311,15,3306300111176
29921165,"Beau T3, Balcon - 20 min du centre de Bordeaux",18159316,Elyse,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.81941,-0.60241,Entire home/apt,70,365,2,2021-08-07,0.07,1,0,1,
29925829,Chez l habitant,71679030,Brigitte,Merignac,Centre ville (Merignac),44.8383,-0.65074,Private room,29,1,2,2019-08-03,0.06,3,0,0,
29936124,Grande Chambre de Charme Barrière St-Genès,183690132,François,Bordeaux,Nansouty - Saint Gens,44.81921,-0.5789,Private room,60,1,31,2020-09-11,0.83,3,365,0,
29936507,Appartement T2 43m2 avec balcon,124202134,Terry,Bgles,Bgles,44.80363,-0.54685,Entire home/apt,62,6,8,2021-08-14,0.22,1,0,1,
29937645,Chambre lumineuse avec entrée privée,24687660,Isabelle,Gradignan,Gradignan,44.78269,-0.58976,Private room,26,1,20,2019-10-10,0.56,1,0,0,
29939761,Private room next to cité du vin,225098304,Lisbelkys,Bordeaux,Bordeaux Maritime,44.86435,-0.55995,Private room,40,1,3,2018-11-26,0.08,1,0,0,3306300252617
29958146,Charmant Studio à 5mn de Bordeaux,70937383,Alexandre,Floirac,Floirac,44.83266,-0.52957,Entire home/apt,41,1,405,2021-12-05,10.89,4,298,118,
29964313,T1 35m2 + 10m2 de terrasse à BEGLES !,146163214,Tom,Bgles,Bgles,44.7853,-0.56247,Entire home/apt,40,2,0,,,1,0,0,
29971837,Un oasis vert à Bordeaux,115484113,Bertrand,Bordeaux,La Bastide,44.84913,-0.54326,Entire home/apt,60,3,37,2020-08-19,1.01,1,184,0,3306300469314
29986362,Chambre privée  Hôtel de Ville bordeaux,1697156,Antony,Bordeaux,Centre ville (Bordeaux),44.83705,-0.57485,Private room,54,1,113,2021-11-05,3.18,2,154,36,
30028757,bel appartement Eysines/Le haillan,225694503,Maeva,Eysines,Eysines,44.87712,-0.66483,Entire home/apt,50,3,8,2019-04-19,0.22,1,0,0,
30030389,Love appartement Bordeaux,22915958,Séphora,Bordeaux,Bordeaux Sud,44.82754,-0.57257,Entire home/apt,179,1,63,2021-11-27,1.70,1,346,18,330630001523B
30065752,JUNGLE HOME - BORDEAUX Hyper center,9501615,Sophie,Bordeaux,Centre ville (Bordeaux),44.84086,-0.57301,Entire home/apt,100,4,61,2021-11-22,1.67,8,8,22,330630006167B
30079655,Chambre cosy pour 1 ou 2 pers dans maison ancienne,103714291,Ghislaine,Bgles,Bgles,44.79741,-0.55537,Private room,21,1,130,2021-12-06,3.51,2,129,3,
30083055,"Charmant T2, Chartron, calme, lumineux et spacieux",41898550,Pierre,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85598,-0.56992,Entire home/apt,25,365,1,2019-01-29,0.03,1,0,0,
30100500,Ch au calme  petit déjeuner inclus,127824977,Marie Annick,Pessac,France Alouette,44.79281,-0.67224,Private room,30,1,121,2021-12-06,3.25,1,349,16,
30119599,Chambre privée à 5mn hôpital Robert Picqué,31897642,Al,Villenave-d'Ornon,Villenave-d'Ornon,44.79514,-0.57242,Private room,23,1,7,2019-02-07,0.19,1,0,0,
30120472,Appart avec son jardin à côté de Pellegrin,39317580,Jacques,Merignac,Arlac,44.82751,-0.6252,Entire home/apt,65,7,0,,,1,0,0,
30122171,Maison entière à proximité de Bordeaux,209059342,Marie Claire,Pessac,Arago-La Chataigneraie,44.79179,-0.64462,Entire home/apt,100,4,21,2021-08-20,0.67,1,0,3,
30124317,Chambre neuve privée lumineuse à 100m du tram,62537766,Charley,Bordeaux,Bordeaux Maritime,44.86643,-0.54953,Private room,15,3,4,2019-03-24,0.11,1,0,0,
30127460,Chambre privée dans T2 avec terrasse,176783354,Alexandru,Bgles,Bgles,44.80876,-0.53913,Private room,22,3,42,2021-11-19,1.13,2,2,7,
30137389,Chambre proche Bordeaux centre,215696310,Jonathan,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83166,-0.58201,Private room,20,1,3,2018-12-03,0.08,1,0,0,
30166716,T2 Bordeaux centre avec terrasse et parking,76599352,Thibaut,Bordeaux,Bordeaux Sud,44.82631,-0.55406,Entire home/apt,80,3,41,2021-11-29,1.13,1,45,15,330630052606B
30172987,Appartement cosy dans quartier calme et familial,15817356,Maroussia,Bordeaux,Bordeaux Sud,44.82309,-0.56157,Entire home/apt,60,365,0,,,1,0,0,
30176441,Apartment + nice deck with clear view facing SOUTH,176783354,Alexandru,Bgles,Bgles,44.80893,-0.54035,Entire home/apt,35,3,18,2021-11-14,0.49,2,0,10,
30181340,Séjour Bordeaux deux personnes tout confort,226729634,François,Bordeaux,Bordeaux Sud,44.82376,-0.5636,Entire home/apt,65,3,41,2021-10-31,1.26,1,69,11,3306300638227
30221917,Studio dans maison individuelle-accés indépendant,58464686,Sandrine,Blanquefort,Blanquefort,44.90472,-0.62483,Entire home/apt,42,3,71,2021-11-28,1.92,2,165,20,
30223047,"Warm, bright & modern Family Home with garden",820112,Alexandre,Bgles,Bgles,44.8092,-0.57082,Entire home/apt,110,5,11,2021-08-15,0.46,1,0,2,
30241681,Maison contemporaine Bordeaux Bastide,24261870,Batiste,Bordeaux,La Bastide,44.85486,-0.53936,Entire home/apt,199,365,2,2019-08-23,0.07,4,0,0,
30244574,Jolie appartement quartier les Chartrons Bordeaux,94090963,Manon,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85742,-0.57036,Entire home/apt,50,365,3,2020-01-04,0.08,1,0,0,
30252343,Logement Atypique Bordeaux Bastide,227180936,Richard,Bordeaux,La Bastide,44.84007,-0.55815,Private room,54,1,98,2021-12-10,2.68,1,337,45,
30260889,Bienvenue chez Max&Emma - l'appartement barroudeur,62541449,Emma,Bordeaux,Bordeaux Maritime,44.85907,-0.56088,Entire home/apt,80,365,12,2020-08-22,0.33,1,365,0,
30265769,Studio à côté forêt du Bourgailh,7335789,Annick,Pessac,3M-Bourgailh,44.8017,-0.68356,Entire home/apt,50,3,2,2020-08-22,0.12,3,0,0,
30283612,"Joli appartement, avec  place de parking",5156897,Fiona,Merignac,La Glacire,44.83615,-0.61172,Entire home/apt,45,1,24,2019-10-09,0.65,1,0,0,
